Cust_ID	name	code	pop	Block	Ship_mode	Discount	Weight_gm	Cust_calls	Prior_purchases	Priority	Gender	Cust_rating	Cost	Timeliness
5036	Dominica	DMA	14081481.6	B	Road	51	2658	4	2	medium	F	3	252	1
5037	Dominican Republic	DOM	14090500.62	D	Ship	9	4892	3	3	high	M	5	227	1
5038	Ecuador	ECU	14099519.64	C	Ship	9	5279	4	3	medium	F	5	223	1
5039	Egypt	EGY	14108538.66	D	Road	41	3563	4	3	medium	M	5	201	1
5040	El Salvador	SLV	14117557.68	F	Road	7	4145	6	2	low	M	4	272	0
5041	Equatorial Guinea	GNQ	14126576.7	D	Road	1	4233	5	2	high	F	5	132	0
5042	Eritrea	ERI	14135595.72	A	Ship	20	3872	4	3	high	M	5	192	1
5043	Estonia	EST	14144614.74	D	Road	52	2740	4	3	medium	F	4	209	1
5044	Ethiopia	ETH	14153633.76	B	Ship	2	5301	4	2	low	F	2	150	0
5045	Falkland Islands (Malvinas)	FLK	14162652.78	C	Ship	1	5186	3	3	low	M	3	209	0
5046	Fiji	FJI	14171671.8	A	Ship	7	5510	2	4	medium	M	3	118	0
5047	Finland	FIN	14180690.82	F	Ship	9	5883	4	2	low	F	2	211	1
5048	France	FRA	14189709.84	D	Road	4	1480	7	4	low	F	3	281	0
5049	French Guiana	GUF	14198728.86	B	Road	3	4665	3	2	medium	F	3	160	0
5050	French Polynesia	PYF	14207747.88	C	Road	4	2718	5	4	low	F	1	271	1
5051	French Southern and Antarctic Lands	ATF	14216766.89	A	Ship	54	1528	3	2	low	F	1	146	1
5052	Gabon	GAB	14225785.91	B	Ship	42	1367	4	2	low	M	1	151	1
5053	Gambia	GMB	14234804.93	F	Ship	43	1619	5	7	medium	F	4	167	1
5054	Georgia	GEO	14243823.95	B	Ship	6	5269	3	3	medium	F	3	273	1
5055	Germany	DEU	14252842.97	C	Ship	2	5584	3	6	low	M	4	193	0
5056	Ghana	GHA	14261861.99	C	Ship	17	1276	3	4	medium	F	2	175	1
5057	Gibraltar	GIB	14270881.01	D	Ship	1	5746	3	2	medium	F	3	154	1
5058	Greece	GRC	14279900.03	F	Ship	6	5105	2	2	medium	F	2	171	0
5059	Greenland	GRL	14288919.05	A	Flight	4	4747	4	3	medium	M	4	237	1
5060	Grenada	GRD	14297938.07	A	Ship	2	4958	3	3	medium	F	1	214	0
5061	Guadeloupe	GLP	14306957.09	D	Road	5	4356	4	2	medium	F	4	146	0
5062	Guatemala	GTM	14315976.11	A	Ship	1	5533	5	4	low	M	4	156	1
5063	Guinea	GIN	14324995.13	B	Flight	2	1798	5	5	medium	F	1	266	0
5064	Guinea-Bissau	GNB	14334014.15	F	Ship	2	5125	3	2	low	M	3	212	0
5065	Guyana	GUY	14343033.17	F	Flight	40	1021	4	3	low	F	2	171	1
5066	Haiti	HTI	14352052.19	D	Flight	11	2936	5	3	medium	M	2	187	1
5067	Holy See (Vatican City)	VAT	14361071.21	B	Ship	60	3425	4	6	low	F	4	191	1
5068	Honduras	HND	14370090.23	A	Ship	31	1117	3	3	high	F	5	166	1
5069	Hong Kong	HKG	14379109.25	F	Ship	17	3033	3	3	low	M	5	258	1
5070	Hungary	HUN	14388128.27	B	Ship	3	1368	2	3	low	M	5	211	0
5071	Iceland	ISL	14397147.29	D	Road	3	5881	4	10	medium	F	3	257	1
5072	India	IND	14406166.31	C	Ship	1	4971	3	4	high	F	5	181	1
5073	Indonesia	IDN	14415185.33	B	Ship	3	4433	4	4	low	M	1	251	0
5074	Iran (Islamic Republic of)	IRN	14424204.35	C	Road	5	2947	2	3	low	F	5	263	1
5075	Iraq	IRQ	14433223.37	F	Flight	11	3545	5	3	medium	F	4	182	1
5076	Ireland	IRL	14442242.38	A	Ship	1	4252	4	4	low	F	4	251	0
5077	Isle of Man	IMN	14451261.4	C	Ship	7	4890	3	3	medium	M	2	201	0
5078	Israel	ISR	14460280.42	F	Road	10	4416	5	3	low	F	3	160	1
5079	Italy	ITA	14469299.44	D	Road	6	5064	5	3	medium	F	3	174	1
5080	Jamaica	JAM	14478318.46	D	Ship	5	1867	6	4	low	M	1	244	0
5081	Japan	JPN	14487337.48	B	Ship	10	5895	3	2	medium	F	5	268	0
5082	Jordan	JOR	14496356.5	F	Ship	9	1667	7	4	low	M	4	287	1
5083	Kazakhstan	KAZ	14505375.52	A	Ship	5	4343	4	2	high	F	2	160	0
5084	Kenya	KEN	14514394.54	D	Road	9	5829	3	7	medium	F	4	195	0
5085	Kiribati	KIR	14523413.56	B	Ship	9	4066	2	4	medium	M	2	271	0
5086	Korea	PRK	14532432.58	C	Ship	6	1968	5	4	low	F	3	162	0
5087	Korea	KOR	14541451.6	B	Ship	44	3688	3	2	low	M	1	231	1
5088	Kuwait	KWT	14550470.62	B	Flight	8	5637	3	3	medium	M	5	146	1
5089	Kyrgyzstan	KGZ	14559489.64	F	Ship	54	1648	3	3	low	F	4	138	1
5090	Lao People's Democratic Republic	LAO	14568508.66	D	Ship	5	3446	3	4	high	M	5	268	1
5091	Latvia	LVA	14577527.68	A	Ship	22	1403	4	3	high	F	1	167	1
5092	Lebanon	LBN	14586546.7	F	Ship	50	2598	3	2	medium	F	5	187	1
5093	Lesotho	LSO	14595565.72	C	Road	6	5951	3	2	medium	M	4	269	0
5094	Liberia	LBR	14604584.74	B	Ship	8	3710	3	3	medium	M	4	211	1
5095	Libyan Arab Jamahiriya	LBY	14613603.76	F	Road	5	5663	5	3	medium	F	1	268	0
5096	Liechtenstein	LIE	14622622.78	D	Road	7	4733	6	3	medium	M	1	246	1
5097	Lithuania	LTU	14631641.8	B	Flight	2	5082	5	6	medium	F	1	183	0
5098	Luxembourg	LUX	14640660.82	A	Ship	5	5783	4	2	low	M	4	200	0
5099	Macau	MAC	14649679.84	C	Ship	9	4084	3	4	low	F	1	259	1
5100	Madagascar	MDG	14658698.85	F	Ship	1	4912	6	4	low	M	3	170	0
5101	Malawi	MWI	14667717.87	D	Ship	5	5326	3	4	low	M	1	183	0
5102	Malaysia	MYS	14676736.89	F	Ship	5	1563	6	4	low	F	3	262	0
5103	Maldives	MDV	14685755.91	F	Flight	3	1124	4	2	medium	F	1	164	1
5104	Mali	MLI	14694774.93	B	Ship	5	4608	3	10	medium	F	5	273	0
5105	Malta	MLT	14703793.95	C	Ship	50	3074	3	3	low	F	4	241	1
5106	Marshall Islands	MHL	14712812.97	A	Ship	2	1034	5	4	low	F	3	137	0
5107	Martinique	MTQ	14721831.99	B	Ship	35	2686	6	5	medium	F	4	283	1
5108	Mauritania	MRT	14730851.01	F	Flight	2	1681	5	6	medium	F	1	272	1
5109	Mauritius	MUS	14739870.03	C	Ship	9	5146	4	8	medium	F	2	201	0
5110	Mayotte	MYT	14748889.05	F	Road	10	5673	5	3	low	M	3	234	0
5111	Mexico	MEX	14757908.07	D	Ship	18	1225	3	2	medium	M	3	149	1
5112	Micronesia	 Federated States of	14766927.09	D	Road	6	5365	3	4	medium	F	1	258	1
5113	Monaco	MCO	14775946.11	A	Road	47	1540	4	2	low	F	1	162	1
5114	Mongolia	MNG	14784965.13	F	Ship	5	5978	4	3	medium	F	2	239	0
5115	Montenegro	MNE	14793984.15	A	Road	7	4938	3	2	high	F	2	214	0
5116	Montserrat	MSR	14803003.17	C	Ship	8	5872	4	3	medium	M	1	187	0
5117	Morocco	SEP	14812022.19	B	Road	9	4360	4	2	medium	F	2	239	0
5118	Mozambique	MOZ	14821041.21	B	Ship	23	1142	4	3	medium	M	4	177	1
5119	Namibia	NAM	14830060.23	B	Flight	5	5422	4	4	medium	M	2	282	1
5120	Nauru	NRU	14839079.25	C	Ship	10	4166	5	4	low	F	1	189	1
5121	Nepal	NPL	14848098.27	A	Flight	63	3144	2	6	low	F	2	242	1
5122	Netherlands	NLD	14857117.29	C	Ship	10	4536	4	2	medium	F	1	171	0
5123	New Caledonia	NCL	14866136.31	F	Flight	3	4263	5	3	low	M	5	132	0
5124	New Zealand	NZL	14875155.33	D	Ship	6	1336	4	5	low	M	5	239	0
5125	Nicaragua	NIC	14884174.34	A	Ship	10	4910	3	3	high	M	4	165	0
5126	Niger	NER	14893193.36	F	Ship	5	4352	6	6	high	F	3	218	1
5127	Nigeria	NGA	14902212.38	B	Ship	2	4529	5	6	medium	M	1	151	0
5128	Niue	NIU	14911231.4	D	Ship	1	4709	2	10	low	F	5	204	0
5129	Norway	NOR	14920250.42	D	Ship	1	5731	3	3	low	M	2	155	1
5130	Oman	OMN	14929269.44	F	Ship	10	5011	3	4	medium	F	4	124	0
5131	Pakistan	PAK	14938288.46	B	Flight	1	4984	4	4	medium	M	3	96	1
5132	Palau	PLW	14947307.48	C	Ship	2	4983	4	3	medium	M	1	134	0
5133	Palestine	PSE	14956326.5	F	Ship	4	4684	4	2	low	M	4	135	0
5134	Panama	PAN	14965345.52	F	Ship	10	4986	5	6	medium	F	3	260	0
5135	Papua New Guinea	PNG	14974364.54	C	Ship	1	1601	7	4	low	F	5	265	0
5136	Paraguay	PRY	14983383.56	C	Ship	15	3425	4	2	low	F	4	266	1
5137	Peru	PER	14992402.58	D	Ship	7	1924	5	5	low	F	1	251	1
5138	Philippines	PHL	15001421.6	D	Ship	2	1592	6	4	medium	M	1	281	0
5139	Poland	POL	15010440.62	F	Ship	3	5249	5	2	high	M	5	198	0
5140	Portugal	PRT	15019459.64	F	Ship	5	4440	4	3	low	F	4	163	0
5141	Puerto Rico	PRI	15028478.66	F	Road	1	5597	4	4	high	M	1	272	0
5142	Qatar	QAT	15037497.68	D	Ship	36	2717	3	5	low	F	2	250	1
5143	Republic of Moldova	MDA	15046516.7	B	Ship	8	5045	4	3	medium	F	3	237	1
5144	Reunion	REU	15055535.72	F	Ship	5	4785	5	8	low	M	2	279	0
5145	Romania	ROU	15064554.74	D	Flight	2	1051	6	4	low	F	4	258	1
5146	Russia	RUS	15073573.76	B	Flight	53	3932	3	2	low	M	3	183	1
5147	Rwanda	RWA	15082592.78	F	Flight	14	2932	4	4	medium	M	4	221	1
5148	Saint Barthelemy	BLM	15091611.8	B	Flight	8	4944	3	4	medium	F	4	200	0
5149	Saint Kitts and Nevis	KNA	15100630.82	A	Ship	8	5627	5	4	medium	M	2	174	1
5150	Saint Lucia	LCA	15109649.83	F	Road	1	4455	3	2	medium	F	5	234	1
5151	Saint Martin	MAF	15118668.85	C	Ship	15	2481	2	3	medium	M	2	267	1
5152	Saint Pierre and Miquelon	SPM	15127687.87	B	Ship	8	1750	5	5	low	M	5	240	1
5153	Samoa	WSM	15136706.89	F	Ship	1	5442	6	5	low	M	5	261	0
5154	San Marino	SMR	15145725.91	A	Ship	58	1463	6	5	low	F	4	129	1
5155	Sao Tome and Principe	STP	15154744.93	F	Ship	1	4049	4	3	medium	M	5	163	1
5156	Saudi Arabia	SAU	15163763.95	F	Ship	1	5660	5	3	low	M	4	229	0
5157	Senegal	SEN	15172782.97	F	Ship	10	1695	5	5	low	M	4	257	1
5158	Serbia	SRB	15181801.99	A	Flight	7	4605	4	2	medium	F	1	179	0
5159	Seychelles	SYC	15190821.01	F	Ship	1	4257	4	4	medium	M	3	164	0
5160	Sierra Leone	SLE	15199840.03	F	Ship	6	1969	5	5	low	M	4	274	0
5161	Singapore	SGP	15208859.05	B	Ship	5	1329	4	5	medium	M	3	275	0
5162	Slovakia	SVK	15217878.07	B	Flight	6	4811	4	4	low	F	1	240	0
5163	Slovenia	SVN	15226897.09	C	Flight	10	4347	4	3	low	M	4	236	1
5164	Solomon Islands	SLB	15235916.11	B	Ship	10	5174	2	3	high	M	5	142	0
5165	Somalia	SOM	15244935.13	F	Ship	6	1297	7	4	medium	M	1	247	1
5166	South Africa	ZAF	15253954.15	C	Ship	1	5717	4	3	medium	M	3	257	1
5167	Spain	ESP	15262973.17	C	Ship	5	4144	5	5	medium	F	1	240	0
5168	Sri Lanka	LKA	15271992.19	F	Ship	10	1983	6	4	medium	F	2	304	1
5169	Sudan	SDN	15281011.21	A	Ship	10	3370	4	4	low	F	2	209	1
5170	Suriname	SUR	15290030.23	F	Ship	4	1665	5	5	low	F	3	258	1
5171	Swaziland	SWZ	15299049.25	F	Ship	6	1787	6	4	low	F	5	305	1
5172	Sweden	SWE	15308068.27	C	Ship	6	5344	3	2	low	F	2	208	0
5173	Switzerland	CHE	15317087.29	B	Ship	9	1788	7	4	medium	F	2	254	0
5174	Syrian Arab Republic	SYR	15326106.31	D	Ship	3	1463	6	4	medium	F	5	290	1
5175	Taiwan	TWN	15335125.32	D	Ship	9	5193	3	4	medium	F	1	200	0
5176	Tajikistan	TJK	15344144.34	F	Ship	5	4871	6	5	medium	M	3	165	0
5177	Thailand	THA	15353163.36	A	Flight	62	3558	3	2	medium	M	3	206	1
5178	Macedonia	MKD	15362182.38	B	Ship	9	5791	3	4	low	F	5	212	0
5179	Timor-Leste	TLS	15371201.4	F	Road	5	5306	3	3	medium	M	4	233	0
5180	Togo	TGO	15380220.42	C	Ship	6	4735	5	3	medium	F	1	152	0
5181	Tonga	TON	15389239.44	C	Ship	4	1044	4	6	low	F	4	247	0
5182	Trinidad and Tobago	TTO	15398258.46	D	Flight	5	4564	3	4	medium	F	4	259	1
5183	Tunisia	TUN	15407277.48	F	Ship	7	4621	3	6	medium	F	4	106	0
5184	Turkey	TUR	15416296.5	C	Ship	56	3098	4	4	medium	M	2	202	1
5185	Turkmenistan	TKM	15425315.52	F	Road	3	1296	7	4	medium	M	3	264	0
5186	Turks and Caicos Islands	TCA	15434334.54	C	Ship	7	5017	4	2	low	M	4	156	0
5187	Tuvalu	TUV	15443353.56	F	Ship	6	5226	5	3	medium	M	3	170	0
5188	Uganda	UGA	15452372.58	F	Ship	9	1974	4	6	medium	M	4	217	0
5189	Ukraine	UKR	15461391.6	F	Ship	6	5314	4	2	medium	M	1	219	0
5190	United Arab Emirates	ARE	15470410.62	F	Ship	6	5366	5	2	low	M	2	245	1
5191	United Kingdom	GBR	15479429.64	F	Ship	7	4874	4	3	medium	M	2	175	1
5192	United Republic of Tanzania	TZA	15488448.66	D	Ship	6	1386	4	3	low	F	4	161	1
5193	United States	USA	15497467.68	D	Road	6	1637	4	6	low	M	5	264	0
5194	Uruguay	URY	15506486.7	B	Ship	49	2414	3	4	low	M	2	183	1
5195	Uzbekistan	UZB	15515505.72	B	Ship	13	2495	4	4	low	F	2	259	1
5196	Vanuatu	VUT	15524524.74	F	Flight	6	5888	5	8	low	F	1	279	1
5197	Venezuela	VEN	15533543.76	A	Ship	9	5070	3	3	high	M	3	164	0
5198	Viet Nam	VNM	15542562.78	A	Ship	4	5900	3	3	medium	M	1	204	1
5199	Wallis and Futuna Islands	WLF	15551581.8	F	Ship	54	3011	3	3	high	M	4	242	1
5200	Western Sahara	ESH	15560600.81	B	Flight	9	4459	3	3	medium	M	1	102	1
5201	Yemen	YEM	15569619.83	B	Flight	8	4718	4	8	low	M	3	225	1
5202	Zambia	ZMB	15578638.85	B	Flight	6	1246	5	5	medium	F	5	232	0
5203	Zimbabwe	ZWE	15587657.87	F	Ship	19	2696	5	3	medium	M	1	201	1
5204	Afghanistan	AFG	15596676.89	F	Ship	9	5652	5	4	high	F	5	104	0
5205	Albania	ALB	15605695.91	B	Flight	7	5864	4	2	medium	F	1	212	0
5206	Algeria	DZA	15614714.93	B	Ship	8	1524	6	4	medium	F	1	261	0
5207	Andorra	AND	15623733.95	C	Flight	21	1075	4	2	high	F	1	161	1
5208	Angola	AGO	15632752.97	C	Ship	44	3099	4	2	medium	F	1	211	1
5209	Anguilla	AIA	15641771.99	F	Road	2	4303	4	2	medium	F	5	258	1
5210	Antarctica	ATA	15650791.01	F	Ship	22	1322	4	2	low	M	2	169	1
5211	Antigua and Barbuda	ATG	15659810.03	F	Ship	8	5225	3	4	medium	F	2	226	0
5212	Argentina	ARG	15668829.05	F	Ship	5	4773	4	3	medium	M	5	274	0
5213	Armenia	ARM	15677848.07	F	Flight	6	4672	4	3	medium	F	4	146	1
5214	Aruba	ABW	15686867.09	B	Flight	4	1889	3	3	medium	F	5	157	1
5215	Australia	AUS	15695886.11	B	Flight	6	4989	3	2	medium	M	3	205	1
5216	Austria	AUT	15704905.13	A	Ship	4	5844	3	3	low	F	4	247	0
5217	Azerbaijan	AZE	15713924.15	F	Ship	7	1153	6	4	low	F	1	284	0
5218	Bahamas	BHS	15722943.17	F	Ship	8	4575	3	3	low	M	4	264	1
5219	Bahrain	BHR	15731962.19	F	Flight	2	5604	4	2	low	M	2	186	1
5220	Bangladesh	BGD	15740981.21	F	Ship	2	4352	3	2	high	M	1	274	0
5221	Barbados	BRB	15750000.23	F	Ship	5	1012	4	3	low	F	5	178	1
5222	Belarus	BLR	15759019.25	F	Ship	60	1057	3	3	medium	F	2	98	1
5223	Belgium	BEL	15768038.27	B	Flight	8	4567	3	2	low	M	5	189	0
5224	Belize	BLZ	15777057.29	A	Flight	12	3279	4	3	low	M	4	270	1
5225	Benin	BEN	15786076.3	B	Road	8	4647	5	2	high	F	1	274	1
5226	Bermuda	BMU	15795095.32	F	Ship	27	2052	3	3	medium	F	3	243	1
5227	Bhutan	BTN	15804114.34	D	Ship	1	5721	3	10	low	M	2	138	1
5228	Bolivia	BOL	15813133.36	F	Ship	51	2820	4	2	medium	M	5	198	1
5229	Bosnia and Herzegovina	BIH	15822152.38	D	Flight	21	2688	4	3	medium	M	5	229	1
5230	Botswana	BWA	15831171.4	A	Ship	15	2989	3	3	medium	M	5	261	1
5231	Brazil	BRA	15840190.42	F	Ship	4	4969	5	3	low	M	3	266	1
5232	British Virgin Islands	VGB	15849209.44	B	Ship	6	1490	3	2	medium	F	1	155	1
5233	Brunei Darussalam	BRN	15858228.46	F	Ship	44	2291	4	3	medium	F	3	205	1
5234	Bulgaria	BGR	15867247.48	F	Ship	61	2206	5	10	medium	F	5	247	1
5235	Burkina Faso	BFA	15876266.5	A	Road	7	4766	4	3	medium	M	2	190	0
5236	Myanmar	MMR	15885285.52	F	Road	6	4656	5	3	low	M	2	171	1
5237	Burundi	BDI	15894304.54	C	Ship	10	5291	3	3	medium	F	4	255	1
5238	Cambodia	KHM	15903323.56	B	Ship	8	5045	4	3	medium	M	2	257	1
5239	Cameroon	CMR	15912342.58	C	Ship	1	1127	5	5	low	M	5	232	0
5240	Canada	CAN	15921361.6	D	Road	7	1884	4	6	low	F	1	245	1
5241	Cayman Islands	CYM	15930380.62	D	Ship	5	4523	4	3	low	F	1	245	0
5242	Central African Republic	CAF	15939399.64	C	Road	15	2457	4	2	low	F	5	189	1
5243	Chad	TCD	15948418.66	A	Flight	9	4659	3	2	medium	M	2	227	0
5244	Chile	CHL	15957437.68	A	Flight	1	5400	4	3	medium	M	2	145	0
5245	China	CHN	15966456.7	F	Ship	20	1387	4	2	medium	F	2	147	1
5246	Colombia	COL	15975475.72	A	Ship	3	4199	3	4	low	F	2	177	1
5247	Comoros	COM	15984494.74	C	Ship	6	5319	3	3	medium	F	1	220	0
5248	Congo	COG	15993513.76	C	Road	34	3784	4	3	low	F	5	197	1
5249	Cook Islands	COK	16002532.78	A	Ship	63	3506	5	4	low	M	1	222	1
5250	Costa Rica	CRI	16011551.79	F	Ship	9	1392	6	4	low	F	2	304	0
5251	Cote d'Ivoire	CIV	16020570.81	B	Flight	5	1340	3	2	medium	M	4	179	0
5252	Croatia	HRV	16029589.83	F	Ship	7	1600	6	4	low	M	5	268	1
5253	Cuba	CUB	16038608.85	C	Flight	1	5343	3	3	medium	M	2	224	1
5254	Cyprus	CYP	16047627.87	A	Flight	4	5547	4	5	low	F	2	159	1
5255	Czech Republic	CZE	16056646.89	C	Flight	10	4331	4	3	low	M	5	260	0
5256	Democratic Republic of the Congo	COD	16065665.91	B	Road	4	1551	5	4	low	M	1	298	0
5257	Denmark	DNK	16074684.93	D	Ship	9	5637	4	2	low	M	4	218	0
5258	Djibouti	DJI	16083703.95	F	Ship	10	4331	5	3	low	M	5	124	0
5259	Dominica	DMA	16092722.97	A	Ship	18	3806	5	8	low	F	1	200	1
5260	Dominican Republic	DOM	16101741.99	D	Road	4	5130	6	2	medium	F	3	113	1
5261	Ecuador	ECU	16110761.01	F	Ship	3	4649	3	3	low	F	3	231	1
5262	Egypt	EGY	16119780.03	F	Ship	7	5808	4	2	low	M	3	238	1
5263	El Salvador	SLV	16128799.05	F	Flight	6	4756	6	5	high	M	2	205	0
5264	Equatorial Guinea	GNQ	16137818.07	B	Road	5	5593	5	2	low	M	4	201	1
5265	Eritrea	ERI	16146837.09	B	Road	2	4619	3	3	low	F	5	142	0
5266	Estonia	EST	16155856.11	F	Ship	4	4367	4	3	medium	M	3	213	0
5267	Ethiopia	ETH	16164875.13	F	Flight	1	4831	4	3	low	F	1	146	1
5268	Falkland Islands (Malvinas)	FLK	16173894.15	F	Ship	5	4951	5	3	high	M	1	265	1
5269	Fiji	FJI	16182913.17	F	Ship	4	5253	4	3	low	M	1	249	1
5270	Finland	FIN	16191932.19	C	Ship	6	4415	3	4	low	M	2	268	0
5271	France	FRA	16200951.21	D	Ship	10	5156	5	4	low	M	4	280	0
5272	French Guiana	GUF	16209970.23	F	Flight	2	4913	3	3	low	M	5	179	0
5273	French Polynesia	PYF	16218989.25	A	Flight	48	1193	4	3	low	F	2	150	1
5274	French Southern and Antarctic Lands	ATF	16228008.27	D	Flight	60	3755	3	4	medium	F	1	231	1
5275	Gabon	GAB	16237027.28	A	Ship	10	5137	4	3	low	M	2	264	1
5276	Gambia	GMB	16246046.3	F	Road	5	3986	2	6	low	M	4	257	1
5277	Georgia	GEO	16255065.32	A	Flight	1	1196	5	5	low	F	3	229	0
5278	Germany	DEU	16264084.34	C	Road	8	4949	5	3	medium	F	4	217	1
5279	Ghana	GHA	16273103.36	C	Road	61	2203	3	3	low	F	5	189	1
5280	Gibraltar	GIB	16282122.38	D	Ship	17	1422	3	2	low	M	5	143	1
5281	Greece	GRC	16291141.4	B	Ship	10	5107	3	2	medium	F	4	156	1
5282	Greenland	GRL	16300160.42	F	Flight	2	5973	3	2	medium	M	4	218	0
5283	Grenada	GRD	16309179.44	F	Ship	1	4996	3	10	medium	F	5	203	0
5284	Guadeloupe	GLP	16318198.46	C	Road	7	5574	6	3	medium	F	3	127	1
5285	Guatemala	GTM	16327217.48	D	Ship	3	4352	4	4	low	F	1	229	1
5286	Guinea	GIN	16336236.5	C	Ship	5	5375	5	4	medium	F	4	242	0
5287	Guinea-Bissau	GNB	16345255.52	F	Ship	1	5294	5	2	medium	F	3	229	1
5288	Guyana	GUY	16354274.54	A	Road	4	4914	5	3	medium	M	3	230	1
5289	Haiti	HTI	16363293.56	A	Ship	3	4934	3	4	low	F	5	216	0
5290	Holy See (Vatican City)	VAT	16372312.58	F	Ship	5	5626	4	6	medium	F	3	129	0
5291	Honduras	HND	16381331.6	A	Road	4	3621	3	2	low	M	1	197	1
5292	Hong Kong	HKG	16390350.62	C	Flight	47	1434	4	3	low	F	2	180	1
5293	Hungary	HUN	16399369.64	D	Ship	11	2135	6	3	medium	M	3	281	1
5294	Iceland	ISL	16408388.66	F	Ship	9	1724	4	3	low	M	5	238	1
5295	India	IND	16417407.68	F	Flight	5	1742	5	5	low	M	5	269	0
5296	Indonesia	IDN	16426426.7	B	Ship	4	5531	3	3	medium	M	2	139	0
5297	Iran (Islamic Republic of)	IRN	16435445.72	F	Flight	10	1920	5	5	low	F	1	235	0
5298	Iraq	IRQ	16444464.74	A	Flight	5	4512	4	3	low	M	5	150	0
5299	Ireland	IRL	16453483.76	B	Ship	8	4890	3	2	medium	M	3	254	1
5300	Isle of Man	IMN	16462502.77	D	Flight	3	5208	5	5	low	F	4	286	0
5301	Israel	ISR	16471521.79	A	Ship	1	4366	4	2	medium	M	3	153	1
5302	Italy	ITA	16480540.81	D	Ship	65	3984	4	3	low	M	5	227	1
5303	Jamaica	JAM	16489559.83	A	Road	2	5008	4	4	low	M	2	164	0
5304	Japan	JPN	16498578.85	C	Ship	6	4343	4	3	medium	M	1	162	1
5305	Jordan	JOR	16507597.87	A	Ship	61	3642	3	2	medium	M	5	203	1
5306	Kazakhstan	KAZ	16516616.89	A	Ship	14	3213	6	5	low	M	1	205	1
5307	Kenya	KEN	16525635.91	B	Ship	1	1124	4	5	medium	M	4	223	1
5308	Kiribati	KIR	16534654.93	C	Ship	8	4615	5	6	medium	F	4	179	1
5309	Korea	PRK	16543673.95	A	Ship	39	1411	4	8	low	M	5	127	1
5310	Korea	KOR	16552692.97	F	Ship	59	1941	4	2	medium	M	4	161	1
5311	Kuwait	KWT	16561711.99	F	Ship	8	5946	6	3	low	F	5	98	0
5312	Kyrgyzstan	KGZ	16570731.01	F	Ship	1	5399	6	3	high	F	5	185	1
5313	Lao People's Democratic Republic	LAO	16579750.03	D	Ship	1	5454	4	3	medium	M	3	147	0
5314	Latvia	LVA	16588769.05	F	Road	9	4359	4	2	medium	M	1	153	0
5315	Lebanon	LBN	16597788.07	D	Road	2	4835	4	3	medium	F	2	245	1
5316	Lesotho	LSO	16606807.09	C	Ship	3	1639	4	5	medium	M	3	264	0
5317	Liberia	LBR	16615826.11	F	Flight	2	4140	4	3	medium	M	4	261	0
5318	Libyan Arab Jamahiriya	LBY	16624845.13	F	Ship	10	4794	3	2	low	M	4	214	0
5319	Liechtenstein	LIE	16633864.15	A	Road	10	1501	5	5	low	M	3	254	1
5320	Lithuania	LTU	16642883.17	C	Ship	24	1594	3	8	low	F	4	145	1
5321	Luxembourg	LUX	16651902.19	F	Road	64	3812	4	3	low	F	5	184	1
5322	Macau	MAC	16660921.21	B	Ship	8	4715	4	3	medium	M	4	193	1
5323	Madagascar	MDG	16669940.23	F	Flight	10	5675	5	3	low	F	4	281	0
5324	Malawi	MWI	16678959.25	D	Road	1	5374	2	2	medium	M	4	246	1
5325	Malaysia	MYS	16687978.26	A	Ship	7	4780	3	4	medium	M	1	142	0
5326	Maldives	MDV	16696997.28	F	Ship	20	3617	4	3	low	F	3	197	1
5327	Mali	MLI	16706016.3	F	Road	2	5588	4	2	medium	F	3	240	0
5328	Malta	MLT	16715035.32	A	Ship	8	5362	5	4	medium	F	3	199	0
5329	Marshall Islands	MHL	16724054.34	F	Flight	41	2992	5	4	medium	M	2	231	1
5330	Martinique	MTQ	16733073.36	D	Road	3	4596	6	5	medium	F	3	166	1
5331	Mauritania	MRT	16742092.38	C	Flight	10	5418	5	5	low	F	5	105	1
5332	Mauritius	MUS	16751111.4	A	Road	5	4892	4	3	medium	F	4	148	0
5333	Mayotte	MYT	16760130.42	D	Road	1	1317	6	4	low	F	3	244	1
5334	Mexico	MEX	16769149.44	F	Ship	10	1435	6	5	medium	F	4	254	0
5335	Micronesia	 Federated States of	16778168.46	F	Flight	7	5571	4	4	low	F	2	256	0
5336	Monaco	MCO	16787187.48	A	Flight	9	4808	4	2	low	F	1	200	1
5337	Mongolia	MNG	16796206.5	B	Ship	15	1318	3	4	low	F	2	294	1
5338	Montenegro	MNE	16805225.52	D	Road	42	1213	3	2	medium	F	4	130	1
5339	Montserrat	MSR	16814244.54	C	Ship	5	5058	3	2	low	M	3	179	0
5340	Morocco	OCT	16823263.56	F	Road	12	3817	3	3	medium	F	5	286	1
5341	Mozambique	MOZ	16832282.58	F	Flight	9	4731	3	3	low	F	2	210	1
5342	Namibia	NAM	16841301.6	A	Ship	5	5673	5	3	low	F	5	269	1
5343	Nauru	NRU	16850320.62	F	Ship	2	4785	3	3	low	F	1	132	0
5344	Nepal	NPL	16859339.64	F	Flight	23	2056	4	3	medium	M	5	208	1
5345	Netherlands	NLD	16868358.66	C	Flight	1	4573	3	2	high	M	5	162	1
5346	New Caledonia	NCL	16877377.68	C	Road	2	3490	5	2	low	M	1	206	1
5347	New Zealand	NZL	16886396.7	C	Ship	62	1936	6	3	low	F	2	146	1
